Collab Client 3+5 ,Loss,,Collab Client 3+0,Loss,,Collab Client 3+7,Loss,,Accuracy No attack,Loss,,Zerok 3+7,Loss,,Zerok 3+5,Loss,,Zerok 3+0,Loss,,Veiled 30,Loss,,Veiled 35,Loss,,Veiled 37,Loss
89.2540322580645,0.471150818947823,,89.2540322580645,0.471150818947823,,90.9879032258065,0.411413089234021,,89.2540322580645,0.471150818947823,,89.2540322580645,0.471150818947823,,89.2540322580645,0.471150818947823,,89.5463709677419,0.481197672361328,,89.2540322580645,0.471150818947823,,89.5463709677419,0.481197672361328,,90.9879032258065,0.411413089234021
59.5766129032258,2.81639515969061,,84.6270161290323,0.704560267252307,,71.1491935483871,1.93415481275128,,63.054435483871,2.48096841304533,,59.9697580645161,2.7618092859945,,59.7177419354839,2.80417364412738,,86.8346774193548,0.634521233458673,,63.054435483871,2.48096841304533,,69.1028225806452,2.23639958981545,,68.7903225806452,2.23148124679442
69.0625,1.45368413386806,,49.4052419354839,3.27209482116084,,67.2278225806452,1.80487185870447,,71.5524193548387,1.29830820829638,,66.9758064516129,1.64130193456527,,68.6592741935484,1.48476479207316,,78.2459677419355,0.968428548882085,,71.5524193548387,1.29830820829638,,69.2741935483871,1.60155089209157,,75.0907258064516,1.40656988140075
40.9375,3.88495941777383,,10.2520161290323,11.9363469646823,,61.5725806451613,1.6825365439538,,42.3891129032258,3.5140822364438,,41.3608870967742,3.85697285590633,,41.2298387096774,3.82981807339576,,43.2459677419355,2.64946962941077,,42.3891129032258,3.5140822364438,,61.4818548387097,1.703982845814,,53.4576612903226,2.46714881927736
33.5483870967742,2.85337114564834,,9.96975806451613,41.788535727224,,47.0967741935484,1.67386828930147,,61.1189516129032,1.47887850692195,,27.5604838709677,3.4882579788085,,33.0141129032258,2.87370466263064,,15.3729838709677,6.30087034163936,,61.1189516129032,1.47887850692195,,58.9516129032258,1.6693499618961,,49.5766129032258,1.88865334372367
45.7862903225807,1.93481549909038,,9.96975806451613,212.906481638262,,46.2701612903226,1.58588170389975,,53.4072580645161,1.60634579235508,,37.741935483871,2.20685045719147,,44.6774193548387,1.95471816524383,,7.93346774193548,21.9247204073014,,53.4072580645161,1.60634579235508,,62.0564516129032,1.30710093090611,,25.1108870967742,2.39985448468116
27.7116935483871,2.17077236560083,,9.96975806451613,,,67.1270161290323,1.03186112565379,,49.7983870967742,1.66361748326209,,21.1895161290323,2.36797294232153,,26.875,2.17749652247275,,9.375,115.163251519972,,49.7983870967742,1.66361748326209,,67.7721774193548,1.15432587285196,,30.5846774193548,2.06625207854855
31.7641129032258,2.22490068481814,,9.96975806451613,,,58.0846774193548,1.53204115206195,,49.0826612903226,1.70014461394279,,26.5120967741935,2.43671972367071,,31.1491935483871,2.23262950220416,,9.375,,,49.0826612903226,1.70014461394279,,69.9495967741936,1.12570503257936,,51.7641129032258,1.75409586198868
31.7540322580645,2.1338668254114,,9.96975806451613,,,54.2338709677419,1.94252876081774,,50.6754032258065,1.59130385229664,,23.3467741935484,2.35902661815766,,30.6653225806452,2.15903440060154,,9.375,,,50.6754032258065,1.59130385229664,,64.9596774193548,1.20412572391572,,47.2983870967742,1.81994567225056
31.0181451612903,2.04637442019678,,9.96975806451613,,,58.8709677419355,1.64506755721185,,53.4979838709677,1.45418119507451,,20.1108870967742,2.29322277422874,,29.929435483871,2.06333426198652,,9.375,,,53.4979838709677,1.45418119507451,,65.7762096774194,1.15352631768873,,49.7177419354839,1.6066889509078
34.4153225806452,1.91389360350947,,9.96975806451613,,,43.9112903225807,2.09440372682387,,55.9173387096774,1.33592860237245,,19.616935483871,2.26154116815136,,33.4274193548387,1.9366590492187,,9.375,,,55.9173387096774,1.33592860237245,,69.4959677419355,1.05217632901284,,39.4959677419355,1.80114891605992
43.1350806451613,1.74276486750572,,9.96975806451613,,,38.6391129032258,1.86893341233653,,62.1471774193548,1.15398753227726,,25.7762096774194,2.21500289824701,,41.5524193548387,1.76057582516824,,9.375,,,62.1471774193548,1.15398753227726,,72.3891129032258,0.959255355019723,,49.3850806451613,1.41402370160626
40.0302419354839,1.70220107186225,,9.96975806451613,,,24.3850806451613,2.62485306493698,,67.3185483870968,1.0729603867377,,28.4576612903226,2.07767814590085,,38.8911290322581,1.75075556001356,,9.375,,,67.3185483870968,1.0729603867377,,74.6270161290323,0.876901058035512,,60.9677419354839,1.22456012272066
45.0100806451613,1.59906777258842,,9.96975806451613,,,35.0302419354839,2.19174542273245,,66.6935483870968,1.00973868370056,,26.0584677419355,2.15282112398455,,44.8991935483871,1.56027955778183,,9.375,,,66.6935483870968,1.00973868370056,,74.6875,0.852375330271259,,59.3951612903226,1.25041494138779
44.4052419354839,1.59448798471882,,9.96975806451613,,,34.4858870967742,2.49447985003071,,70.2620967741936,0.896353974265437,,34.0927419354839,1.89800529326162,,43.2762096774194,1.59402240937756,,9.375,,,70.2620967741936,0.896353974265437,,75.7258064516129,0.802276321764915,,58.6290322580645,1.33278086646911
57.2983870967742,1.3122796235546,,9.96975806451613,,,43.0241935483871,1.94106567828886,,72.7318548387097,0.824926985463788,,34.0625,1.81925558813157,,53.5181451612903,1.368663580956,,9.375,,,72.7318548387097,0.824926985463788,,77.7217741935484,0.724940764711749,,65.9072580645161,1.06117956907518
59.2641129032258,1.1913105783924,,9.96975806451613,,,40.6451612903226,2.23224898615191,,74.3245967741936,0.737243937100134,,37.1975806451613,1.77379040333533,,60.5745967741936,1.13119789477318,,9.375,,,74.3245967741936,0.737243937100134,,78.3165322580645,0.680954391917875,,67.8528225806452,0.991727572487247
33.9415322580645,2.40628554128831,,9.96975806451613,,,28.2560483870968,2.14540703681208,,74.3951612903226,0.68754973027014,,36.5120967741936,1.86821238456234,,45.8568548387097,1.61647652579892,,9.375,,,74.3951612903226,0.68754973027014,,78.2157258064516,0.653464910099583,,63.75,1.01326064832749
58.5685483870968,1.43500512646091,,9.96975806451613,,,34.2540322580645,2.18184226097599,,76.7641129032258,0.619709464619237,,42.4596774193548,1.62153103043956,,56.4516129032258,1.53462712418649,,9.375,,,76.7641129032258,0.619709464619237,,78.8306451612903,0.622265460221998,,62.2278225806452,1.07129577013754
55.695564516129,1.63164696347329,,9.96975806451613,,,28.4778225806452,3.62007203409749,,81.4112903225806,0.579423750215961,,42.5100806451613,1.71937122883335,,61.9657258064516,1.20284375144589,,9.375,,,81.4112903225806,0.579423750215961,,81.6733870967742,0.555458155755074,,69.8286290322581,0.969991126752669
52.7318548387097,1.52681798165844,,9.96975806451613,,,11.3508064516129,5.30957313045379,,83.1552419354839,0.547407031443811,,39.0322580645161,1.61646676140447,,51.320564516129,1.49602248514852,,9.375,,,83.1552419354839,0.547407031443811,,85.0806451612903,0.49753215832095,,70.4737903225806,0.950928517695396
46.9153225806452,1.61196804046631,,9.96975806451613,,,10.2016129032258,3.35691393113905,,83.9314516129032,0.491312404794078,,41.5524193548387,1.67933066660358,,51.4112903225807,1.43107760875456,,9.375,,,83.9314516129032,0.491312404794078,,84.2943548387097,0.528683990816916,,74.5766129032258,0.742090896444936
38.7399193548387,1.88990270322369,,9.96975806451613,,,9.96975806451613,6.26672378355457,,83.8508064516129,0.474355042461426,,38.8306451612903,1.73375425492564,,57.6108870967742,1.27030136085326,,9.375,,,83.8508064516129,0.474355042461426,,86.4616935483871,0.463905880431975,,73.195564516129,0.813164404515297
37.7822580645161,1.72229100811866,,9.96975806451613,,,10.2217741935484,3.67097540824644,,83.6088709677419,0.47205876977213,,37.1774193548387,2.13396764493758,,54.7479838709677,1.24301613876897,,9.375,,,83.6088709677419,0.47205876977213,,86.9959677419355,0.443516725686289,,76.6834677419355,0.711641161864804
37.2782258064516,1.70905768717489,,9.96975806451613,,,10.9475806451613,3.42667649176813,,84.9193548387097,0.47454945243174,,34.8487903225807,1.80609354588293,,59.8588709677419,1.1479633900427,,9.375,,,84.9193548387097,0.47454945243174,,86.6733870967742,0.453461107996202,,76.3709677419355,0.754125892346905
43.054435483871,1.58931150513311,,9.96975806451613,,,10.0907258064516,3.23920925971,,85.695564516129,0.455039715766907,,28.5987903225806,2.15593543898675,,59.4959677419355,1.17881317061763,,9.375,,,85.695564516129,0.455039715766907,,87.2379032258065,0.40860654692496,,75.695564516129,0.780871644135444
47.4495967741936,1.5812291014579,,9.96975806451613,,,13.5181451612903,2.9632556838374,,84.5766129032258,0.534632409772565,,32.8326612903226,1.96442539538107,,60.0504032258065,1.26979746395542,,9.375,,,84.5766129032258,0.534632409772565,,88.2560483870968,0.368829890028123,,74.1532258064516,0.841530452043779
55.5443548387097,1.37537740007524,,9.96975806451613,,,15.241935483871,2.75680137603514,,86.0383064516129,0.46017934516553,,31.2399193548387,2.05842320534491,,62.1975806451613,1.26610008132073,,9.375,,,86.0383064516129,0.46017934516553,,87.3487903225806,0.432252338817043,,75.9979838709677,0.744974246140449
50.2116935483871,1.70940303956309,,9.96975806451613,,,14.9899193548387,2.84451866765176,,85.2620967741936,0.455294824223365,,21.3104838709677,2.42537184838326,,60.3225806451613,1.14243362103739,,9.375,,,85.2620967741936,0.455294824223365,,89.0322580645161,0.371865691629148,,74.0020161290323,0.784684285040825
59.0221774193548,1.26159636282152,,9.96975806451613,,,11.1391129032258,2.52117010701087,,85.3528225806452,0.478774715527411,,18.9616935483871,3.43643029428297,,55.3427419354839,1.29424217477922,,9.375,,,85.3528225806452,0.478774715527411,,89.3346774193548,0.363588061736476,,74.4858870967742,0.788383092226521
56.4012096774194,1.22550068401521,,9.96975806451613,,,12.4596774193548,2.47712226836912,,86.2802419354839,0.474112927721393,,19.1935483870968,2.20515970337775,,66.25,0.939743565743969,,9.375,,,86.2802419354839,0.474112927721393,,89.4052419354839,0.379886720209352,,82.5302419354839,0.521447252458142
44.2842741935484,1.55956099725539,,9.96975806451613,,,10.2217741935484,2.46893359922594,,86.8145161290323,0.47054535150528,,15.8266129032258,2.29736868181536,,62.0766129032258,1.11367057907966,,9.375,,,86.8145161290323,0.47054535150528,,89.6572580645161,0.353966730256234,,83.2762096774194,0.512094413849615
49.8286290322581,1.41456536169975,,9.96975806451613,,,11.7338709677419,2.42669951223558,,86.9052419354839,0.473335052882471,,17.0161290322581,2.58456555028116,,65.8870967741936,1.02879535651976,,9.375,,,86.9052419354839,0.473335052882471,,89.9193548387097,0.350849745783114,,81.7540322580645,0.550020837495404
63.7701612903226,1.04553169088979,,9.96975806451613,,,9.53629032258065,2.84640271740575,,87.2681451612903,0.458542746882285,,15.554435483871,2.70994602018787,,70.2721774193548,0.923671498990828,,9.375,,,87.2681451612903,0.458542746882285,,88.679435483871,0.429272443200311,,81.6229838709677,0.563664798294344
52.9838709677419,1.42306207802988,,9.96975806451613,,,10.4637096774194,2.4210853392078,,87.4395161290323,0.423948668616433,,15.4334677419355,2.64519740381548,,74.0322580645161,0.772326168514067,,9.375,,,87.4395161290323,0.423948668616433,,89.304435483871,0.387176562989912,,82.3286290322581,0.546712122424956
62.0866935483871,1.10437103471448,,9.96975806451613,,,9.96975806451613,3.53710064734182,,86.6733870967742,0.424634845410624,,11.1391129032258,2.54262275695801,,66.008064516129,1.01792855262756,,9.375,,,86.6733870967742,0.424634845410624,,90.3024193548387,0.337808449854774,,83.1854838709677,0.520447450107144
60.3125,1.1699957520731,,9.96975806451613,,,11.7036290322581,2.6558424165172,,85.7157258064516,0.438902112649333,,13.3165322580645,2.74222763584506,,66.4314516129032,0.93437960801586,,9.375,,,85.7157258064516,0.438902112649333,,87.9939516129032,0.448967810600035,,82.883064516129,0.535442862299181
61.5221774193548,1.09996632875935,,9.96975806451613,,,11.2701612903226,2.73785098598849,,87.6713709677419,0.373429655932611,,10.2318548387097,2.67564376092726,,69.758064516129,0.851469194504523,,9.375,,,87.6713709677419,0.373429655932611,,87.9838709677419,0.455839520885098,,83.0645161290323,0.511020087330572
60.3629032258065,1.11940723619153,,9.96975806451613,,,12.9133064516129,2.693800955434,,89.6774193548387,0.326826021075249,,10.1915322580645,2.63183327951739,,75.625,0.734070025528631,,9.375,,,89.6774193548387,0.326826021075249,,90.2721774193548,0.353573568165302,,84.4556451612903,0.478158672009745
64.0221774193548,1.0683975273563,,9.96975806451613,,,13.9415322580645,2.6323024042191,,88.9415322580645,0.372909404577747,,7.45967741935484,3.23649515798015,,70.8568548387097,0.897519414078805,,9.375,,,88.9415322580645,0.372909404577747,,88.8104838709677,0.450672648222216,,81.5120967741936,0.625469794581013
65.6350806451613,0.994643335957681,,9.96975806451613,,,10.1008064516129,2.62895759151828,,87.9536290322581,0.42337962177492,,10.8266129032258,2.53734964401491,,76.5221774193548,0.710802068441145,,9.375,,,87.9536290322581,0.42337962177492,,85.6350806451613,0.645120163598368,,81.9657258064516,0.604100841668344
61.5020161290323,1.07642168460354,,9.96975806451613,,,9.94959677419355,2.62239738279773,,88.5987903225806,0.407276270947149,,10.0504032258065,2.55972664586959,,72.7520161290323,0.829774037099654,,9.375,,,88.5987903225806,0.407276270947149,,89.3951612903226,0.405050300926931,,84.8387096774194,0.466111085587932
67.5201612903226,0.936305098379812,,9.96975806451613,,,10.8568548387097,2.46135330507832,,89.4153225806452,0.368977601201304,,10.8971774193548,2.32894891000563,,73.6391129032258,0.799435623615019,,9.375,,,89.4153225806452,0.368977601201304,,88.2862903225806,0.470590568838581,,85.7762096774194,0.438382987341573
69.5766129032258,0.90616250038147,,9.96975806451613,,,10.1713709677419,2.42651462093476,,89.9899193548387,0.332199113119033,,10,2.61340893314731,,73.366935483871,0.836578331839654,,9.375,,,89.9899193548387,0.332199113119033,,87.3991935483871,0.476859225332737,,85.2217741935484,0.481336565075382
66.6229838709677,0.983549011522724,,9.96975806451613,,,9.96975806451613,2.40336196960941,,90.0201612903226,0.329600806293949,,18.3266129032258,2.26874112929067,,76.6633064516129,0.693258946749472,,9.375,,,90.0201612903226,0.329600806293949,,88.2862903225806,0.417029422954206,,82.5403225806452,0.584449466582268
71.5725806451613,0.849804218353764,,9.96975806451613,,,9.96975806451613,2.44368636838851,,88.9415322580645,0.371700383482441,,10.9274193548387,2.4329400062561,,70.625,0.899226132131392,,9.375,,,88.9415322580645,0.371700383482441,,87.6008064516129,0.456179729945237,,83.5887096774194,0.582531858548041
71.7943548387097,0.868333099734399,,9.96975806451613,,,9.4758064516129,2.42422044046464,,87.7822580645161,0.416367187951842,,19.3145161290323,2.22724291124652,,76.0887096774194,0.707202631811942,,9.375,,,87.7822580645161,0.416367187951842,,88.508064516129,0.42051106095314,,86.7842741935484,0.447344428877677
71.2600806451613,0.870562419391448,,9.96975806451613,,,10.0100806451613,2.4291340520305,,89.0020161290323,0.373913443473078,,14.3145161290323,2.30421434679339,,78.2862903225806,0.665703056320067,,9.375,,,89.0020161290323,0.373913443473078,,89.133064516129,0.368207463189479,,83.6693548387097,0.561630035600355
69.3145161290323,0.883152801759781,,9.96975806451613,,,16.1088709677419,2.2814555552698,,90.3931451612903,0.324971005368617,,16.4516129032258,2.26112883629337,,72.4092741935484,0.936672077832684,,9.375,,,90.3931451612903,0.324971005368617,,88.2358870967742,0.39428964377411,,81.7439516129032,0.608303360016115
68.1048387096774,0.977726130716262,,9.96975806451613,,,16.1592741935484,2.35108888995263,,91.2298387096774,0.299351810327461,,10.625,2.30139251678221,,80.7056451612903,0.575017742764565,,9.375,,,91.2298387096774,0.299351810327461,,88.8407258064516,0.392224917344509,,85.6552419354839,0.451504938737039
